,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
1851011,3/12/2017 17:11,3/12/2017 17:18,425,Prospect Pl & 6 Ave,Pacific St & Nevins St,Subscriber,Male,1951
906645,2/7/2017 12:49,2/7/2017 12:54,313,Fulton St & Clermont Ave,Hanson Pl & Ashland Pl,Subscriber,Female,1954
50322,1/4/2017 10:40,1/4/2017 10:51,669,W 52 St & 5 Ave,3 Ave & E 72 St,Subscriber,Male,1980
5074243,5/31/2017 19:25,5/31/2017 19:53,1678,FDR Drive & E 35 St,Grand St & Havemeyer St,Subscriber,Male,1976
3524881,4/30/2017 10:14,4/30/2017 10:26,744,W 53 St & 10 Ave,8 Ave & W 33 St,Subscriber,Female,1972
3604791,5/1/2017 18:41,5/1/2017 19:02,1282,Henry St & Grand St,E 7 St & Avenue A,Subscriber,Male,1957
5438856,6/7/2017 13:38,6/7/2017 13:43,302,Grand St & Greene St,Warren St & Church St,Subscriber,Male,1989
200979,1/11/2017 18:16,1/11/2017 18:45,1748,Broad St & Bridge St,8 Ave & W 33 St,Subscriber,Male,1985
5763602,6/12/2017 19:41,6/12/2017 19:53,701,W 59 St & 10 Ave,W 39 St & 9 Ave,Subscriber,Female,1994
4625952,5/21/2017 17:52,5/21/2017 18:12,1220,Front St & Maiden Ln,Columbia St & Rivington St,Subscriber,Male,1966
3996102,5/9/2017 18:34,5/9/2017 18:40,384,Columbus Ave & W 72 St,Broadway & W 60 St,Subscriber,Female,1979
2165337,3/29/2017 9:01,3/29/2017 9:18,970,Amsterdam Ave & W 79 St,5 Ave & E 63 St,Subscriber,Male,1989
4942578,5/28/2017 19:24,5/28/2017 19:30,347,E 17 St & Broadway,W 17 St & 8 Ave,Subscriber,Female,1989
3524442,4/30/2017 10:04,4/30/2017 10:06,121,Bialystoker Pl & Delancey St,Rivington St & Ridge St,Subscriber,Female,1961
2217203,3/30/2017 13:39,3/30/2017 13:48,554,Union Ave & N 12 St,Broadway & Roebling St,Subscriber,Male,1971
1389920,2/25/2017 11:08,2/25/2017 11:16,463,West Thames St,West St & Chambers St,Subscriber,Male,1978
5373201,6/6/2017 6:46,6/6/2017 6:54,479,E 19 St & 3 Ave,W 31 St & 7 Ave,Subscriber,Male,1989
4462656,5/18/2017 19:24,5/18/2017 19:58,1999,Broadway & Berry St,Carroll St & 5 Ave,Customer,,
4978909,5/30/2017 7:38,5/30/2017 7:44,404,West Thames St,Maiden Ln & Pearl St,Subscriber,Male,1968
3541889,4/30/2017 14:52,4/30/2017 15:02,606,W 22 St & 8 Ave,St Marks Pl & 1 Ave,Subscriber,Male,1995
5230994,6/3/2017 11:50,6/3/2017 12:12,1331,Smith St & 9 St,Forsyth St & Canal St,Subscriber,Male,1966
4998881,5/30/2017 14:55,5/30/2017 15:14,1167,W 13 St & Hudson St,W 13 St & Hudson St,Subscriber,Female,1981
2782278,4/14/2017 8:46,4/14/2017 8:53,369,Columbus Ave & W 72 St,Broadway & W 58 St,Subscriber,Female,1977
505334,1/23/2017 10:11,1/23/2017 10:17,318,E 24 St & Park Ave S,W 21 St & 6 Ave,Subscriber,Male,1985
6698091,6/29/2017 7:29,6/29/2017 7:31,126,E 45 St & 3 Ave,E 47 St & Park Ave,Subscriber,Male,1992
1430832,2/26/2017 15:36,2/26/2017 15:40,247,Greenwich St & Hubert St,Pier 40 - Hudson River Park,Subscriber,Male,1983
6107664,6/19/2017 8:25,6/19/2017 8:39,833,11 Ave & W 59 St,8 Ave & W 31 St,Subscriber,Female,1981
2557703,4/9/2017 18:45,4/9/2017 18:55,612,E 17 St & Broadway,E 30 St & Park Ave S,Customer,,
5668639,6/11/2017 9:31,6/11/2017 9:39,464,Mercer St & Bleecker St,MacDougal St & Prince St,Subscriber,Female,1983
1542953,3/1/2017 17:15,3/1/2017 17:28,796,E 72 St & York Ave,E 45 St & 3 Ave,Subscriber,Male,1982
3287152,4/24/2017 22:09,4/24/2017 22:13,249,W 13 St & 5 Ave,Carmine St & 6 Ave,Subscriber,Female,1960
5025258,5/31/2017 0:14,5/31/2017 0:21,418,E 7 St & Avenue A,University Pl & E 14 St,Subscriber,Male,1988
6385051,6/23/2017 19:19,6/23/2017 19:49,1821,W 52 St & 11 Ave,Maiden Ln & Pearl St,Subscriber,Male,1983
6730235,6/29/2017 16:46,6/29/2017 17:02,917,Front St & Washington St,Clinton St & Union St,Subscriber,Male,1968
358416,1/18/2017 7:48,1/18/2017 7:51,201,Bayard St & Baxter St,Reade St & Broadway,Subscriber,Female,1962
2290918,4/2/2017 15:33,4/2/2017 15:52,1175,W 26 St & 8 Ave,W 14 St & The High Line,Customer,Male,1965
6331394,6/22/2017 21:23,6/22/2017 21:37,866,W 92 St & Broadway,Amsterdam Ave & W 73 St,Subscriber,Female,1988
5637353,6/10/2017 15:34,6/10/2017 15:49,905,Jackson Ave & 46 Rd,Milton St & Franklin St,Subscriber,Male,1982
4613407,5/21/2017 15:22,5/21/2017 15:40,1069,Henry St & Atlantic Ave,Baltic St & 5 Ave,Customer,,
409212,1/19/2017 16:50,1/19/2017 16:55,273,8 Ave & W 31 St,9 Ave & W 22 St,Subscriber,Male,1992
1331699,2/23/2017 20:40,2/23/2017 20:46,385,Myrtle Ave & St Edwards St,Willoughby Ave & Hall St,Subscriber,Male,1990
1377377,2/24/2017 19:40,2/24/2017 19:56,908,Washington Pl & 6 Ave,Cooper Square & E 7 St,Subscriber,Male,1976
1849514,3/12/2017 15:55,3/12/2017 16:02,405,Tompkins Ave & Hopkins St,Hope St & Union Ave,Subscriber,Male,1979
3680547,5/3/2017 6:29,5/3/2017 6:39,587,8 Ave & W 31 St,1 Ave & E 30 St,Subscriber,Male,1962
4411104,5/18/2017 2:54,5/18/2017 3:31,2219,W 20 St & 11 Ave,Old Fulton St,Subscriber,Male,1979
3699924,5/3/2017 11:59,5/3/2017 12:08,573,Broadway & E 14 St,Lispenard St & Broadway,Subscriber,Male,1991
263857,1/13/2017 13:09,1/13/2017 13:23,815,1 Ave & E 18 St,LaGuardia Pl & W 3 St,Subscriber,Male,1991
6254586,6/21/2017 18:51,6/21/2017 19:24,1950,Forsyth St & Canal St,Forsyth St & Canal St,Subscriber,Male,1995
2542801,4/9/2017 15:07,4/9/2017 15:09,69,E 75 St & 3 Ave,E 75 St & 3 Ave,Subscriber,Female,1986
2372388,4/4/2017 17:57,4/4/2017 18:01,214,3 St & Hoyt St,3 St & 3 Ave,Subscriber,Male,1965
1820090,3/10/2017 17:31,3/10/2017 17:47,914,E 51 St & 1 Ave,W 59 St & 10 Ave,Subscriber,Male,1988
5409486,6/6/2017 20:57,6/6/2017 21:05,469,E 7 St & Avenue A,Broadway & E 14 St,Subscriber,Male,1990
1547924,3/1/2017 18:18,3/1/2017 18:23,333,Franklin St & W Broadway,Mercer St & Spring St,Subscriber,Male,1967
244179,1/12/2017 20:28,1/12/2017 20:49,1242,E 32 St & Park Ave,W 47 St & 10 Ave,Subscriber,Male,1991
3611396,5/1/2017 20:05,5/1/2017 20:35,1801,W 22 St & 8 Ave,W 22 St & 10 Ave,Subscriber,Female,1958
3621034,5/2/2017 7:15,5/2/2017 7:20,298,Central Park West & W 72 St,E 76 St & Park Ave,Subscriber,Male,1978
5430803,6/7/2017 10:27,6/7/2017 10:40,755,Liberty St & Broadway,Cherry St,Subscriber,Male,1974
1043413,2/15/2017 10:15,2/15/2017 10:20,318,Bedford Ave & Nassau Ave,Nassau Ave & Russell St,Subscriber,Male,1982
4909196,5/28/2017 11:02,5/28/2017 11:11,559,Central Park West & W 85 St,W 63 St & Broadway,Subscriber,Male,1982
779397,2/2/2017 14:42,2/2/2017 15:05,1380,Cleveland Pl & Spring St,Centre St & Chambers St,Customer,,
2947029,4/17/2017 16:07,4/17/2017 16:10,189,7 St & 5 Ave,Carroll St & 5 Ave,Subscriber,Male,1983
2743505,4/13/2017 13:07,4/13/2017 13:09,111,Harrison St & Hudson St,Franklin St & W Broadway,Subscriber,Female,1959
6519351,6/26/2017 12:30,6/26/2017 12:37,427,W 52 St & 6 Ave,W 42 St & Dyer Ave,Subscriber,Male,1965
1607132,3/3/2017 11:55,3/3/2017 12:02,402,Cooper Square & E 7 St,E 6 St & Avenue D,Subscriber,Male,1963
6147713,6/20/2017 8:36,6/20/2017 8:40,209,E 55 St & 2 Ave,E 47 St & 2 Ave,Subscriber,Male,1986
3497986,4/29/2017 16:44,4/29/2017 17:03,1151,Broadway & W 39 St,Grand Army Plaza & Central Park S,Customer,,
5161474,6/2/2017 8:29,6/2/2017 8:46,1021,E 33 St & 2 Ave,Rivington St & Chrystie St,Subscriber,Male,1970
5350167,6/5/2017 17:20,6/5/2017 17:38,1071,W 54 St & 9 Ave,E 39 St & 3 Ave,Subscriber,Male,1984
887906,2/6/2017 17:36,2/6/2017 19:08,5533,6 Ave & W 33 St,W 31 St & 7 Ave,Customer,,
4286144,5/16/2017 7:53,5/16/2017 8:00,465,Columbia St & Rivington St,Stanton St & Chrystie St,Subscriber,Male,1984
3662437,5/2/2017 18:13,5/2/2017 18:23,635,W 14 St & The High Line,W 42 St & Dyer Ave,Subscriber,Male,1973
4180173,5/12/2017 23:16,5/12/2017 23:32,942,Huron St & Franklin St,Grand St & Havemeyer St,Subscriber,Male,1982
5784427,6/13/2017 8:45,6/13/2017 8:56,638,W 21 St & 6 Ave,E 7 St & Avenue A,Subscriber,Male,1991
4212305,5/14/2017 16:37,5/14/2017 16:49,747,E 25 St & 1 Ave,E 51 St & Lexington Ave,Subscriber,Male,1990
6303489,6/22/2017 15:45,6/22/2017 16:03,1066,Columbus Ave & W 72 St,12 Ave & W 40 St,Subscriber,Male,1990
1562302,3/2/2017 7:39,3/2/2017 7:43,251,W 41 St & 8 Ave,W 44 St & 5 Ave,Subscriber,Male,1988
5406480,6/6/2017 19:32,6/6/2017 19:35,202,W 4 St & 7 Ave S,Bank St & Washington St,Subscriber,Male,1976
3130349,4/21/2017 13:16,4/21/2017 13:23,401,Vernon Blvd & 50 Ave,Huron St & Franklin St,Subscriber,Male,1980
4634081,5/21/2017 20:04,5/21/2017 20:18,845,E 91 St & 2 Ave,Central Park North & Adam Clayton Powell Blvd,Customer,,
2701201,4/12/2017 17:04,4/12/2017 17:21,1055,8 Ave & W 31 St,W 4 St & 7 Ave S,Customer,,
4938746,5/28/2017 18:13,5/28/2017 18:46,1987,Central Park West & W 68 St,W 104 St & Amsterdam Ave,Customer,,
2907010,4/16/2017 17:53,4/16/2017 17:58,272,W 78 St & Broadway,Riverside Dr & W 82 St,Subscriber,Male,1975
4065711,5/10/2017 22:36,5/10/2017 22:44,524,Central Park S & 6 Ave,E 71 St & 1 Ave,Subscriber,Male,1990
4307229,5/16/2017 13:57,5/16/2017 14:25,1732,Little West St & 1 Pl,W 16 St & The High Line,Customer,,
4294639,5/16/2017 9:17,5/16/2017 9:44,1621,Humboldt St & Varet St,Cliff St & Fulton St,Subscriber,Female,1990
3940576,5/8/2017 18:39,5/8/2017 18:48,587,Washington Pl & Broadway,Laight St & Hudson St,Subscriber,Female,1969
6417736,6/24/2017 15:41,6/24/2017 15:48,437,St Marks Pl & 2 Ave,Mott St & Prince St,Subscriber,Male,1990
3637486,5/2/2017 11:37,5/2/2017 11:44,389,9 Ave & W 18 St,E 17 St & Broadway,Subscriber,Male,1978
4521708,5/19/2017 18:23,5/19/2017 18:33,624,Lexington Ave & E 24 St,W 15 St & 7 Ave,Subscriber,Male,1978
4316879,5/16/2017 16:49,5/16/2017 17:00,689,6 Ave & Canal St,Barclay St & Church St,Subscriber,Male,1971
1637799,3/4/2017 17:21,3/4/2017 17:25,237,Cleveland Pl & Spring St,MacDougal St & Prince St,Subscriber,Male,1988
5750087,6/12/2017 17:27,6/12/2017 17:35,435,Front St & Washington St,Carlton Ave & Flushing Ave,Subscriber,Male,1988
3203359,4/23/2017 12:21,4/23/2017 12:37,973,W 13 St & Hudson St,Mercer St & Bleecker St,Customer,,
6902,1/1/2017 14:11,1/1/2017 14:17,385,3 Ave & E 62 St,E 76 St & 3 Ave,Subscriber,Male,1980
1136067,2/18/2017 14:35,2/18/2017 14:58,1412,W 52 St & 5 Ave,Broadway & W 24 St,Subscriber,Female,1993
5559535,6/9/2017 11:14,6/9/2017 11:38,1406,W 106 St & Central Park West,Central Park S & 6 Ave,Customer,,
5747422,6/12/2017 17:00,6/12/2017 17:05,320,W 26 St & 10 Ave,W 16 St & The High Line,Subscriber,Male,1974
2356600,4/4/2017 8:34,4/4/2017 8:51,1008,Allen St & Rivington St,Broadway & W 29 St,Subscriber,Male,1993
4304446,5/16/2017 12:57,5/16/2017 13:02,279,W 18 St & 6 Ave,W 25 St & 6 Ave,Subscriber,Male,1953
6698785,6/29/2017 7:41,6/29/2017 7:43,174,Christopher St & Greenwich St,Greenwich Ave & 8 Ave,Subscriber,Male,1983
1706792,3/7/2017 17:20,3/7/2017 17:41,1264,W 52 St & 6 Ave,Central Park West & W 102 St,Subscriber,Male,1978
1057748,2/15/2017 18:21,2/15/2017 18:37,955,E 55 St & Lexington Ave,E 89 St & 3 Ave,Subscriber,Male,1992
6217541,6/21/2017 9:16,6/21/2017 9:21,317,45 Rd & 11 St,Vernon Blvd & 50 Ave,Subscriber,Male,1986
456341,1/21/2017 11:41,1/21/2017 11:52,650,E 85 St & 3 Ave,E 75 St & 3 Ave,Subscriber,Male,1985
3168904,4/22/2017 12:23,4/22/2017 12:29,339,N 8 St & Driggs Ave,Eckford St & Engert Ave,Subscriber,Male,1959
5589073,6/9/2017 18:02,6/9/2017 18:07,285,E 13 St & Avenue A,E 20 St & FDR Drive,Subscriber,Male,1971
1278829,2/22/2017 17:15,2/22/2017 17:23,534,E 15 St & 3 Ave,E 32 St & Park Ave,Subscriber,Male,1972
4027581,5/10/2017 11:19,5/10/2017 11:24,327,Norman Ave & Leonard St - 2,N 8 St & Driggs Ave,Subscriber,Female,1966
2025112,3/23/2017 23:12,3/23/2017 23:17,313,W 4 St & 7 Ave S,W 20 St & 8 Ave,Subscriber,Male,1994
5383275,6/6/2017 11:23,6/6/2017 11:49,1563,1 Ave & E 62 St,Grand St & Elizabeth St,Subscriber,Male,1988
3929135,5/8/2017 16:35,5/8/2017 17:01,1557,W 44 St & 5 Ave,W 106 St & Central Park West,Subscriber,Male,1971
961374,2/8/2017 22:04,2/8/2017 22:27,1394,W 63 St & Broadway,Amsterdam Ave & W 79 St,Subscriber,Male,1970
4414281,5/18/2017 7:19,5/18/2017 7:27,503,E 60 St & York Ave,E 81 St & York Ave,Subscriber,Female,1960
3809568,5/5/2017 17:50,5/5/2017 17:56,383,W 26 St & 8 Ave,W 38 St & 8 Ave,Subscriber,Male,1962
4399662,5/17/2017 19:28,5/17/2017 19:55,1647,W 33 St & 7 Ave,W 52 St & 5 Ave,Customer,,
866514,2/6/2017 6:48,2/6/2017 6:55,420,8 Ave & W 33 St,W 49 St & 8 Ave,Subscriber,Male,1976
3952703,5/9/2017 5:40,5/9/2017 5:55,888,W 41 St & 8 Ave,Lexington Ave & E 24 St,Subscriber,Male,1949
1520865,3/1/2017 7:14,3/1/2017 7:30,926,Amsterdam Ave & W 73 St,1 Ave & E 68 St,Subscriber,Male,1979
6075945,6/18/2017 15:43,6/18/2017 15:58,879,E 11 St & 2 Ave,E 39 St & 2 Ave,Subscriber,Female,1987
1034176,2/15/2017 7:00,2/15/2017 7:11,673,FDR Drive & E 35 St,W 52 St & 5 Ave,Subscriber,Male,1966
2285853,4/2/2017 14:16,4/2/2017 14:23,418,Roebling St & N 4 St,Leonard St & Maujer St,Subscriber,Female,1996
1839529,3/11/2017 19:00,3/11/2017 19:05,307,W 56 St & 10 Ave,W 70 St & Amsterdam Ave,Subscriber,Male,1987
4600524,5/21/2017 12:49,5/21/2017 12:59,598,W 15 St & 7 Ave,W Broadway & Spring St,Subscriber,,
4269639,5/15/2017 19:03,5/15/2017 19:10,460,Mercer St & Bleecker St,E 12 St & 3 Ave,Subscriber,Female,1975
2239353,3/31/2017 5:21,3/31/2017 5:24,165,Carroll St & 6 Ave,Prospect Pl & 6 Ave,Subscriber,Female,1974
3326978,4/26/2017 16:39,4/26/2017 16:47,454,W 26 St & 8 Ave,E 24 St & Park Ave S,Subscriber,Male,1982
195401,1/11/2017 16:40,1/11/2017 16:43,198,Broadway & W 49 St,E 48 St & 5 Ave,Subscriber,Male,1976
5185897,6/2/2017 15:07,6/2/2017 15:24,1036,E 25 St & 1 Ave,W 44 St & 5 Ave,Subscriber,Female,1994
1457183,2/27/2017 14:39,2/27/2017 16:18,5972,Broadway & Battery Pl,Broadway & Battery Pl,Customer,,
4238489,5/15/2017 9:38,5/15/2017 9:49,664,Broadway & E 22 St,E 11 St & Broadway,Customer,,
1292737,2/22/2017 23:24,2/22/2017 23:38,885,Suffolk St & Stanton St,McKibbin St & Manhattan Ave,Subscriber,Male,1990
1731227,3/8/2017 10:12,3/8/2017 10:22,575,Bergen St & Smith St,Pioneer St & Van Brunt St,Subscriber,Male,1978
236811,1/12/2017 18:08,1/12/2017 18:15,390,E 13 St & Avenue A,E 2 St & 2 Ave E,Subscriber,Male,1958
582868,1/26/2017 17:04,1/26/2017 17:53,2973,Fulton St & Broadway,West Drive & Prospect Park West,Subscriber,Male,1980
333806,1/16/2017 19:39,1/16/2017 19:43,223,E 35 St & 3 Ave,2 Ave & E 31 St,Subscriber,Female,1983
6109619,6/19/2017 8:46,6/19/2017 8:56,622,Bank St & Hudson St,Duane St & Greenwich St,Subscriber,Female,1952
5646673,6/10/2017 17:38,6/10/2017 17:54,908,W 16 St & The High Line,8 Ave & W 16 St,Customer,,
4681013,5/23/2017 10:48,5/23/2017 11:00,739,Cleveland Pl & Spring St,Lafayette St & Jersey St,Subscriber,Male,1990
1594305,3/2/2017 23:04,3/2/2017 23:13,524,MacDougal St & Prince St,E 20 St & Park Ave,Subscriber,Male,1986
1745592,3/8/2017 16:51,3/8/2017 17:01,579,E 17 St & Broadway,W 27 St & 7 Ave,Subscriber,,
3828051,5/6/2017 11:10,5/6/2017 11:15,309,11 Ave & W 59 St,Broadway & W 56 St,Subscriber,Male,1979
4328483,5/16/2017 18:26,5/16/2017 18:59,1983,Carmine St & 6 Ave,Hicks St & Montague St,Subscriber,Female,1973
6163174,6/20/2017 13:47,6/20/2017 13:50,179,W 33 St & 7 Ave,W 27 St & 7 Ave,Subscriber,Male,1980
5406729,6/6/2017 19:37,6/6/2017 19:47,587,E 17 St & Broadway,E 7 St & Avenue A,Subscriber,Female,1987
6073495,6/18/2017 15:08,6/18/2017 15:12,236,Cooper Square & E 7 St,Mercer St & Bleecker St,Subscriber,Male,1968
853587,2/5/2017 13:52,2/5/2017 13:58,364,Lafayette St & E 8 St,Cleveland Pl & Spring St,Subscriber,Male,1971
1340492,2/24/2017 8:08,2/24/2017 8:22,827,W 45 St & 8 Ave,Broadway & E 22 St,Subscriber,Male,1984
1448426,2/27/2017 9:06,2/27/2017 9:12,354,Court St & State St,Johnson St & Gold St,Subscriber,Male,1960
428265,1/20/2017 8:22,1/20/2017 8:28,374,W 27 St & 7 Ave,11 Ave & W 27 St,Subscriber,Female,1992
751370,2/1/2017 17:47,2/1/2017 17:58,608,Bialystoker Pl & Delancey St,Sullivan St & Washington Sq,Subscriber,Male,1980
54328,1/4/2017 13:31,1/4/2017 13:48,1048,1 Ave & E 30 St,Christopher St & Greenwich St,Subscriber,Male,1955
5617299,6/10/2017 11:06,6/10/2017 11:18,717,Broadway & W 51 St,W 26 St & 8 Ave,Subscriber,Male,1990
477040,1/22/2017 2:57,1/22/2017 3:21,1455,11 Ave & W 27 St,E 2 St & Avenue C,Subscriber,Male,1980
4028056,5/10/2017 11:33,5/10/2017 11:40,427,W 47 St & 10 Ave,W 59 St & 10 Ave,Subscriber,Female,1988
4791811,5/25/2017 16:35,5/25/2017 16:41,358,University Pl & E 14 St,Great Jones St,Subscriber,Male,1981
1282009,2/22/2017 18:01,2/22/2017 18:10,584,E 47 St & Park Ave,Penn Station Valet - Valet Scan,Subscriber,Male,1979
995004,2/13/2017 17:36,2/13/2017 17:46,615,E 55 St & 3 Ave,W 52 St & 9 Ave,Subscriber,Male,1980
5597216,6/9/2017 19:35,6/9/2017 20:03,1702,8 Ave & W 33 St,Central Park West & W 76 St,Subscriber,Male,1978
5905759,6/15/2017 8:49,6/15/2017 8:53,233,South St & Gouverneur Ln,Cliff St & Fulton St,Subscriber,Male,1960
3076414,4/20/2017 8:56,4/20/2017 9:15,1098,E 13 St & Avenue A,Peck Slip & Front St,Subscriber,Female,1982
5541180,6/9/2017 6:09,6/9/2017 6:19,641,W 41 St & 8 Ave,E 58 St & 3 Ave,Subscriber,Male,1948
4996956,5/30/2017 13:46,5/30/2017 14:00,859,Riverside Blvd & W 67 St,W 43 St & 6 Ave,Subscriber,Male,1977
662042,1/29/2017 15:20,1/29/2017 15:29,505,W 52 St & 11 Ave,12 Ave & W 40 St,Customer,,
6348439,6/23/2017 9:05,6/23/2017 9:10,330,Warren St & Court St,President St & Henry St,Subscriber,Female,1977
5737560,6/12/2017 13:31,6/12/2017 13:37,371,Great Jones St,E 6 St & Avenue B,Subscriber,Female,1991
4314405,5/16/2017 16:12,5/16/2017 16:37,1452,LaGuardia Pl & W 3 St,Broadway & W 41 St,Subscriber,Male,1977
6019973,6/17/2017 9:25,6/17/2017 9:40,881,Allen St & Rivington St,Broadway & Battery Pl,Subscriber,Male,1993
6169880,6/20/2017 16:01,6/20/2017 16:18,1003,5 Ave & E 29 St,Franklin St & W Broadway,Subscriber,Male,1986
5801401,6/13/2017 14:54,6/13/2017 15:03,516,E 20 St & Park Ave,St Marks Pl & 1 Ave,Subscriber,Female,1976
3459214,4/28/2017 22:42,4/28/2017 22:51,537,W 18 St & 6 Ave,W 26 St & 8 Ave,Subscriber,Male,1980
2412820,4/5/2017 17:06,4/5/2017 17:22,944,E 59 St & Madison Ave,W 90 St & Amsterdam Ave,Subscriber,Male,1974
6451158,6/25/2017 10:08,6/25/2017 10:15,402,E 2 St & Avenue B,Norfolk St & Broome St,Subscriber,Female,1974
6376407,6/23/2017 17:27,6/23/2017 17:43,928,Pershing Square North,Broadway & W 24 St,Customer,,
6017719,6/17/2017 7:35,6/17/2017 7:40,282,E 24 St & Park Ave S,1 Ave & E 30 St,Subscriber,Male,1983
6675941,6/28/2017 18:30,6/28/2017 18:57,1630,Allen St & Rivington St,Grand St & Elizabeth St,Customer,,
2758493,4/13/2017 17:31,4/13/2017 17:41,579,Broadway & W 37 St,E 19 St & 3 Ave,Subscriber,Male,1975
2039180,3/24/2017 13:13,3/24/2017 13:38,1500,W 21 St & 6 Ave,E 52 St & 2 Ave,Subscriber,Male,1948
5393378,6/6/2017 16:53,6/6/2017 17:10,1025,Central Park S & 6 Ave,W 24 St & 7 Ave,Customer,,
1201675,2/20/2017 13:07,2/20/2017 13:13,352,Cleveland Pl & Spring St,LaGuardia Pl & W 3 St,Subscriber,Female,1981
5283726,6/4/2017 10:40,6/4/2017 11:03,1382,E 6 St & Avenue D,1 Ave & E 62 St,Subscriber,Male,1987
1346447,2/24/2017 9:29,2/24/2017 9:33,244,9 Ave & W 18 St,W 18 St & 6 Ave,Subscriber,Male,1989
6808627,6/30/2017 19:35,6/30/2017 19:46,658,W 84 St & Broadway,W 106 St & Central Park West,Subscriber,Male,1994
4214523,5/14/2017 17:32,5/14/2017 17:47,884,Amsterdam Ave & W 82 St,Madison Ave & E 82 St,Subscriber,Male,1983
5721126,6/12/2017 8:02,6/12/2017 8:12,601,W 33 St & 7 Ave,E 39 St & 2 Ave,Subscriber,Male,1989
3048521,4/19/2017 14:07,4/19/2017 14:13,370,W 34 St & 11 Ave,W 39 St & 9 Ave,Subscriber,Male,1960
2736841,4/13/2017 10:01,4/13/2017 10:25,1413,Fulton St & Washington Ave,Maiden Ln & Pearl St,Subscriber,Male,1980
1243022,2/21/2017 17:13,2/21/2017 17:19,387,Cliff St & Fulton St,Fulton St & Broadway,Subscriber,Male,1960
4867643,5/27/2017 12:04,5/27/2017 12:27,1383,E 44 St & 2 Ave,W 34 St & 11 Ave,Subscriber,Male,1992
6557354,6/26/2017 21:27,6/26/2017 21:39,679,Central Park S & 6 Ave,Central Park W & W 96 St,Subscriber,Male,1980
4180031,5/12/2017 23:07,5/12/2017 23:16,573,Fulton St & Clermont Ave,Macon St & Nostrand Ave,Subscriber,Male,1983
6099453,6/18/2017 23:56,6/19/2017 0:21,1448,E 32 St & Park Ave,Norfolk St & Broome St,Subscriber,Male,1973
1636778,3/4/2017 16:28,3/4/2017 16:32,273,Columbia St & Degraw St,Columbia St & Degraw St,Subscriber,Male,1985
5582410,6/9/2017 17:04,6/9/2017 17:14,561,W 26 St & 10 Ave,W 41 St & 8 Ave,Subscriber,Male,1963
6125325,6/19/2017 14:43,6/19/2017 14:48,276,8 Ave & W 33 St,Broadway & W 32 St,Subscriber,Male,1968
2294861,4/2/2017 16:29,4/2/2017 16:33,266,E 4 St & 2 Ave,E 10 St & Avenue A,Subscriber,Male,1989
6184505,6/20/2017 18:27,6/20/2017 18:46,1187,E 55 St & 3 Ave,6 Ave & W 33 St,Subscriber,Female,1991
3907512,5/8/2017 8:22,5/8/2017 8:27,261,William St & Pine St,Barclay St & Church St,Subscriber,Male,1987
324784,1/16/2017 14:59,1/16/2017 15:01,110,Forsyth St & Broome St,Stanton St & Chrystie St,Subscriber,Female,1990
1791981,3/9/2017 17:00,3/9/2017 17:12,688,E 40 St & 5 Ave,E 25 St & 2 Ave,Subscriber,Male,1985
5375003,6/6/2017 7:45,6/6/2017 7:56,651,E 47 St & Park Ave,E 30 St & Park Ave S,Subscriber,Female,1959
6409530,6/24/2017 13:52,6/24/2017 14:00,466,Willoughby St & Fleet St,Bergen St & Smith St,Subscriber,Male,1984
5736022,6/12/2017 12:53,6/12/2017 13:04,674,W 18 St & 6 Ave,St Marks Pl & 1 Ave,Subscriber,Male,1985
3995054,5/9/2017 18:24,5/9/2017 18:30,354,Grand Army Plaza & Central Park S,W 59 St & 10 Ave,Subscriber,Male,1958
3915743,5/8/2017 10:49,5/8/2017 10:52,168,Lexington Ave & E 24 St,E 30 St & Park Ave S,Subscriber,Female,1962
2543046,4/9/2017 15:10,4/9/2017 15:51,2453,W 107 St & Columbus Ave,Riverside Dr & W 104 St,Subscriber,Male,1969
937271,2/8/2017 12:24,2/8/2017 12:36,690,Perry St & Bleecker St,Vesey Pl & River Terrace,Subscriber,Male,1987
4114799,5/11/2017 19:09,5/11/2017 19:26,1018,Little West St & 1 Pl,Carmine St & 6 Ave,Subscriber,Male,1993
458605,1/21/2017 12:43,1/21/2017 12:49,351,1 Ave & E 16 St,E 12 St & 3 Ave,Subscriber,Female,1996
712394,1/31/2017 11:04,1/31/2017 11:07,191,W 53 St & 10 Ave,8 Ave & W 52 St,Subscriber,Male,1975
5968129,6/16/2017 8:40,6/16/2017 9:15,2110,S 5 Pl & S 4 St,W 49 St & 8 Ave,Subscriber,Male,1984
1317067,2/23/2017 16:35,2/23/2017 16:37,139,W 54 St & 9 Ave,9 Ave & W 45 St,Subscriber,Male,1980
5568517,6/9/2017 14:01,6/9/2017 14:12,653,Congress St & Clinton St,3 St & 3 Ave,Subscriber,Female,1968
1863279,3/13/2017 10:25,3/13/2017 10:41,936,Central Park West & W 72 St,8 Ave & W 33 St,Subscriber,Male,1970
